"Time","Subsystem #1|Node Voltages|S1) M1","Subsystem #1|Node Voltages|S1) M2","Subsystem #1|Node Voltages|S1) M3","Subsystem #1|Node Voltages|S1) N1","Subsystem #1|Node Voltages|S1) N10","Subsystem #1|Node Voltages|S1) N11","Subsystem #1|Node Voltages|S1) N12","Subsystem #1|Node Voltages|S1) N13","Subsystem #1|Node Voltages|S1) N14","Subsystem #1|Node Voltages|S1) N15","Subsystem #1|Node Voltages|S1) N16","Subsystem #1|Node Voltages|S1) N17","Subsystem #1|Node Voltages|S1) N18","Subsystem #1|Node Voltages|S1) N19","Subsystem #1|Node Voltages|S1) N2","Subsystem #1|Node Voltages|S1) N20","Subsystem #1|Node Voltages|S1) N21","Subsystem #1|Node Voltages|S1) N3","Subsystem #1|Node Voltages|S1) N4","Subsystem #1|Node Voltages|S1) N5","Subsystem #1|Node Voltages|S1) N6","Subsystem #1|Node Voltages|S1) N7","Subsystem #1|Node Voltages|S1) N8","Subsystem #1|Node Voltages|S1) N9","Subsystem #1|Node Voltages|S1) S1","Subsystem #1|Node Voltages|S1) S2","Subsystem #1|Node Voltages|S1) S3"
0.0555,-10.12012578,8.140966571,1.980813704,-10.1209387,-10.05152965,7.748777523,2.440215047,-10.07181709,7.686668752,2.641660827,-10.1015986,7.745195913,2.523854752,-10.14288996,8.122828415,7.773801667,2.526751224,1.997385146,-10.0966473,7.777788305,2.461699768,-10.11683855,7.765426729,2.498042214,-110.7390379,37.32922663,73.40981132
0.05565,-10.30556659,7.736657066,2.571588568,-10.30585626,-10.21813919,7.358811989,3.016057114,-10.23130115,7.296707469,3.21883849,-10.26389648,7.356068491,3.103422818,-10.30750918,7.718198757,7.378950089,3.106314357,2.588049917,-10.26231013,7.385738095,3.040413232,-10.28192316,7.371591323,3.076399407,-109.3856268,31.26245376,78.12317306
0.0558,-10.45796422,7.307540039,3.154120423,-10.45773021,-10.35134123,6.944866895,3.582011629,-10.35732767,6.882913576,3.785501854,-10.39263864,6.942961799,3.672829828,-10.43840803,7.288815931,6.960036173,3.675678131,3.170424339,-10.39445279,6.969642696,3.609171225,-10.413394,6.953732399,3.644668177,-107.6824383,25.09531456,82.58712375
0.05595,-10.57683305,6.855009976,3.726528151,-10.57607555,-10.45074094,6.508401757,4.136146067,-10.44950535,6.44673587,4.339711152,-10.48743082,6.507326008,4.230129065,-10.53518959,6.836074797,6.518537438,4.232895469,3.742627222,-10.49267965,6.530964153,4.166036422,-10.51085782,6.513321782,4.200907685,-105.6349261,18.8476114,86.78731471
0.0561,-10.66179299,6.380514956,4.2869784,-10.66051282,-10.51603943,6.05082469,4.676642764,-10.50755847,5.9895922,4.87963916,-10.54799935,6.050570984,4.773488974,-10.59757034,6.361423791,6.055892765,4.776134835,4.302825139,-10.55670002,6.07111495,4.709181145,-10.57402327,6.051785598,4.743292101,-103.2496465,12.53942858,90.71021787
0.05625,-10.71257455,5.885594755,4.833656149,-10.71077325,-10.54705359,5.573715373,5.201624188,-10.53131318,5.513064693,5.403411775,-10.57416993,5.574272252,5.301023617,-10.62537001,5.866403033,5.573706312,5.303513937,4.849203037,-10.5863334,5.591675719,5.236726831,-10.60271198,5.570718706,5.269940615,-100.5342411,6.191041144,94.34319999
0.0564,-10.72902572,5.371860026,5.36479451,-10.72670555,-10.54371853,5.078777863,5.709345542,-10.52073253,5.018839657,5.909274424,-10.56589804,5.080121359,5.810975104,-10.61854812,5.352623479,5.073689805,5.813270966,5.37999409,-10.58152148,5.094347245,5.746922695,-10.59687532,5.071830161,5.77910036,-97.49741142,-0.1771638849,97.6745753
0.05655,-10.7111023,4.840971861,5.878688002,-10.70826641,-10.50608776,4.567678603,6.198188756,-10.47590029,4.508581111,6.395594044,-10.52325755,4.569780231,6.301710183,-10.57717913,4.82174651,4.55752962,6.303773095,5.893492956,-10.54232095,4.580800134,6.238140811,-10.55657599,4.556798643,6.269144258,-94.14888988,-6.544754483,100.6936444
0.0567,-10.65886013,4.294646539,6.373668251,-10.65551261,-10.43437086,4.042145815,6.666504812,-10.39703709,3.984027597,6.860728599,-10.44646978,4.044976807,6.77157189,-10.50148002,4.275488684,4.026979985,6.773370075,6.388031512,-10.46894277,4.052764086,6.708725326,-10.48203198,4.027368506,6.738421243,-90.49927863,-12.89131244,103.3905911
0.05685,-10.5725023,3.734666031,6.848152209,-10.56864836,-10.32894665,3.503979165,7.11275758,-10.28453245,3.446989166,7.303158762,-10.3359263,3.507513978,7.21902707,-10.39184148,3.715632204,3.483870301,7.220535745,6.862027122,-10.3617644,3.512045973,7.157139874,-10.37362446,3.48535877,7.185402115,-86.56044552,-19.19650416,105.7569497
0.057,-10.45231431,3.162830038,7.300624405,-10.4479604,-10.19021507,2.954978739,7.535557479,-10.13881079,2.899269087,7.721491969,-10.19203809,2.959193867,7.642677699,-10.24868004,3.143976953,2.930019747,7.643871361,7.313964883,-10.22117987,2.960455291,7.581989042,-10.23176009,2.932584326,7.608692903,-82.34498376,-25.44013428,107.785118
0.05715,-10.29869852,2.580981067,7.729644853,-10.29385245,-10.01871483,2.397017873,7.933598709,-9.960454478,2.342736382,8.114418717,-10.01537838,2.4018844,8.041207461,-10.07256974,2.562365573,2.367313092,8.042065868,7.742405575,-10.04774351,2.399867109,7.981957122,-10.05700296,2.370927043,8.006983829,-77.86640175,-31.60221342,109.4686152
0.0573,-10.1121666,1.990989052,8.133853943,-10.10683773,-9.815161793,1.831957079,8.305630707,-9.750177819,1.779261231,8.480707553,-9.80666057,1.837448615,8.413365964,-9.864229871,1.972668035,1.797633673,8.41387811,8.14599057,-9.842157137,1.832149052,8.355788376,-9.850065832,1.80226257,8.379027247,-73.13904019,-37.66302674,110.8020669
0.05745,-9.89333194,1.394737081,8.511975048,-9.887531299,-9.580317378,1.261619064,8.650508046,-9.508773421,1.21067749,8.819233018,-9.566673793,1.267715467,8.75801161,-9.624448659,1.376767362,1.222829275,8.758173146,8.523444472,-9.605191608,1.259133523,8.702328678,-9.611724792,1.228431352,8.723682549,-68.17802094,-43.60320017,111.7812211
0.0576,-9.642910794,0.7941298632,8.862821697,-9.636651227,-9.315037371,0.6878796672,8.967248753,-9.237130258,0.6388541358,9.129020907,-9.296295646,0.6945521041,9.074153274,-9.354108358,0.7765680812,0.6447796131,9.073962034,8.873582296,-9.337712689,0.6826942648,9.020579231,-9.342856522,0.6513110974,9.039959727,-62.99919124,-49.40376885,112.4029601
0.05775,-9.361721928,0.1910916793,9.185286015,-9.355018222,-9.020287841,0.1126349266,9.254941761,-8.936242043,0.06568632608,9.409182369,-8.996506752,0.1198549414,9.360883806,-9.054197443,0.1739941304,0.06538955659,9.360345307,9.195297923,-9.040682409,0.1047338352,9.309623458,-9.044436437,0.07280550235,9.326953339,-57.61907508,-55.04623279,112.6653079
0.0579,-9.05067493,-0.4124550019,9.478355563,-9.043543915,-8.697097332,-0.4622929878,9.512769164,-8.607166061,-0.5070058446,9.658926241,-8.668357769,-0.4545549146,9.617387895,-8.725768766,-0.4290325565,-0.5135068663,9.616509809,9.487580961,-8.715140563,-0.4729163877,9.568633783,-8.717511444,-0.505253355,9.583846155,-52.05482063,-60.5126177,112.5674383
0.05805,-8.710854365,-1.014430793,9.74102995,-8.703314956,-8.346670557,-1.035037988,9.739963797,-8.251119725,-1.07734368,9.877529298,-8.313059941,-1.026802444,9.842912918,-8.37003301,-1.030433422,-1.090023019,9.841714856,9.749433401,-8.362284497,-1.048370536,9.796835653,-8.363286328,-1.080981537,9.809884243,-46.32557459,-65.78410199,112.1096766
0.0582,-8.343232539,-1.613166096,9.972609415,-8.335305828,-7.970104583,-1.603972449,9.936027763,-7.869236491,-1.643685596,10.06451817,-7.931738851,-1.595253165,10.03696462,-7.988121934,-1.628539816,-1.662518557,10.03546694,9.980158093,-7.983224542,-1.619995693,9.993724497,-7.982883038,-1.652742744,10.00456874,-40.44742671,-70.8460702,111.2934969
0.05835,-7.949017305,-2.206700093,10.17234188,-7.940726615,-7.568705269,-2.167186316,10.10038571,-7.462846445,-2.204141665,10.21935396,-7.525709354,-2.158003794,10.1989816,-7.58135398,-2.221392083,-2.229087119,10.19720594,10.17900583,-7.579260945,-2.185875228,10.1587243,-7.577611841,-2.218626377,10.16733411,-34.43967919,-75.68184074,110.1215199
0.0585,-7.529472912,-2.793155342,10.33961474,-7.520843756,-7.143808252,-2.722954343,10.23267122,-7.033310929,-2.756992321,10.34170318,-7.096325808,-2.713330274,10.32860277,-7.151086088,-2.807114269,-2.788000197,10.32657804,10.34536716,-7.151734218,-2.744271753,10.29146152,-7.148821721,-2.776901009,10.2978211,-28.32147204,-80.27603091,108.597503
0.05865,-7.085936161,-3.370681073,10.47391063,-7.076996198,-6.696739121,-3.269685628,10.33257422,-6.581975747,-3.300635961,10.43130557,-6.644927385,-3.259631167,10.42553974,-6.698657293,-3.383857344,-3.337649734,10.42329611,10.4787281,-6.701979847,-3.293575708,10.39162678,-6.697850077,-3.32596082,10.3957306,-22.11241184,-84.6139155,106.7263273
0.0588,-6.619841029,-3.937423429,10.57480629,-6.610619973,-6.229003322,-3.805674476,10.39983593,-6.110358323,-3.833371906,10.48794705,-6.17303335,-3.795201748,10.48954222,-6.225584115,-3.949769505,-3.876322976,10.48711714,10.578669,-6.231509067,-3.83207162,10.45895346,-6.226210317,-3.86409303,10.46081148,-15.83243149,-88.68155406,104.5139855
0.05895,-6.132683168,-4.49157163,10.64198725,-6.12321263,-5.742067076,-4.329270882,10.43436784,-5.619952529,-4.35357482,10.51156767,-5.682128417,-4.31840156,10.52052343,-5.733354053,-4.503042378,-4.402381201,10.51795523,10.64487921,-5.741802896,-4.358104392,10.49334137,-5.7353858,-4.389652297,10.49297321,-9.501696126,-92.46586386,101.96756
0.0591,-5.626008573,-5.031367485,10.67524553,-5.616321913,-5.23736918,-4.838946669,10.43616415,-5.112226807,-4.859731842,10.50218691,-5.173671609,-4.827703148,10.51848299,-5.223432653,-5.041920466,-4.914295183,10.51581053,10.67715469,-5.234315617,-4.870130462,10.49477611,-5.22683627,-4.901105417,10.49221127,-3.140524349,-95.95467785,99.0952022
0.05925,-5.101436472,-5.555090171,10.67447618,-5.091568603,-4.716520958,-5.333160787,10.40525411,-4.588798398,-5.350309845,10.45989534,-4.649282968,-5.321563885,10.48347464,-4.697435085,-5.564685949,-5.410515602,10.48073451,10.6753946,-4.710667933,-5.366596223,10.46329086,-4.702177972,-5.396902976,10.45856942,3.230682454,-99.13679137,95.90610892
0.0594,-4.560634614,-6.061075716,10.63968083,-4.550621755,-4.181168826,-5.810449344,10.34175766,-4.051303634,-5.823851613,10.3848733,-4.110605507,-5.798515922,10.41563971,-4.157004634,-6.069678166,-5.889570627,10.41287175,10.63960473,-4.172507186,-5.846022243,10.39900597,-4.163057086,-5.875572185,10.39218083,9.591510861,-102.0019647,92.41045385
0.05955,-4.005303019,-6.547725531,10.57096693,-3.995182461,-3.632869453,-6.26941441,10.24588597,-3.50131683,-6.278975429,10.27738243,-3.559210297,-6.257160262,10.31521363,-3.603714519,-6.5553021,-6.350060548,10.31244916,10.56989673,-3.621406231,-6.306996054,10.30214516,-3.611043767,-6.33570797,10.29327052,15.92159081,-104.5409602,88.61936941
0.0597,-3.437211974,-7.013500812,10.4685673,-3.427021821,-3.073288446,-6.708655314,10.11799571,-2.940515883,-6.714309685,10.13781098,-2.996775151,-6.696104456,10.18255884,-3.039246528,-7.020022758,-6.790590162,10.17982785,10.46650762,-3.05904389,-6.748109848,10.17305896,-3.047819175,-6.775913333,10.16219666,22.20066084,-106.7457767,84.54511589
0.05985,-2.858163674,-7.456920417,10.33280419,-2.847942533,-2.504130227,-7.126834849,9.958464693,-2.370609033,-7.128539515,9.966576706,-2.425012778,-7.114016643,10.01807421,-2.465311534,-7.462363038,-7.209824798,10.01540126,10.32976378,-2.487136856,-7.1680182,10.01213012,-2.47509574,-7.194849462,9.999349366,28.40863085,-108.6093314,80.20070052
0.06,-2.269987735,-7.876581089,10.16410036,-2.259774435,-1.927066468,-7.522737601,9.767729813,-1.793270084,-7.520462468,9.764172297,-1.84560459,-7.509678398,9.822219437,-1.883591884,-7.880923903,-7.606541446,9.819625232,10.16009203,-1.907373763,-7.565495064,9.819805801,-1.894556918,-7.591295314,9.805176442,34.5256472,-110.1256658,75.60001864
0.06015,-1.674557517,-8.271144828,9.962989115,-1.664390816,-1.34386458,-7.8951716,9.546366925,-1.210255668,-7.888900225,9.531208212,-1.260318829,-7.881897688,9.595582233,-1.295856393,-8.274371715,-7.979542939,9.59308568,9.958029588,-1.321530886,-7.93933727,9.596664131,-1.307975164,-7.964052659,9.580263494,40.53215656,-111.2899337,70.75777711
0.0603,-1.073761862,-8.639347037,9.730098979,-1.063680137,-0.7562497711,-8.242945035,9.295025848,-0.6232987095,-8.232700529,9.268363095,-0.6708958916,-8.229496756,9.338826878,-0.7038516773,-8.641446362,-8.327650672,9.336438919,9.724208721,-0.7313520958,-8.288353671,9.343363775,-0.7170941752,-8.311940459,9.325264484,46.40897402,-112.0984128,65.6894388
0.06045,-0.4694982413,-8.980014759,9.466154451,-0.459539211,-0.1659438801,-8.564986171,9.014408579,-0.03412000697,-8.55081821,8.976372445,-0.07906393537,-8.551409742,9.052667362,-0.1093113882,-8.980979449,-8.649796795,9.050394518,9.459357498,-0.138573975,-8.61147111,9.060611541,-0.1236473565,-8.63388839,9.040888351,52.13734728,-112.5485204,60.41117311
0.0606,0.1363172083,-9.292060316,9.171984686,0.1461167545,0.425227756,-8.860297994,8.705326507,0.5554755388,-8.842266934,8.65608629,0.5133548305,-8.846635692,8.737935833,0.4859387837,-9.291887885,-8.944972746,8.735780165,9.164308407,0.4549719527,-8.907680984,8.749234079,0.4705370158,-8.92889265,8.727962369,57.69900691,-112.6388164,54.93980948
0.06075,0.7416480557,-9.574429422,8.848567249,0.7512525716,1.015424273,-9.127936625,8.368648489,1.143674974,-9.106108076,8.308414742,1.104523013,-9.114221809,8.395521714,1.080056821,-9.573121985,-9.212224725,8.393482174,8.840042077,1.047433161,-9.176027191,8.410115343,1.06361351,-9.19600303,8.38736958,63.07495222,-112.36901,49.29405777
0.0609,1.344795225,-9.826325469,8.496810036,1.354170606,1.602927293,-9.367018155,8.005304397,1.728763987,-9.341490036,7.934315113,1.692721152,-9.353299214,8.026371382,1.671310477,-9.823889686,-9.450680636,8.024438645,8.487469225,1.637089278,-9.41564095,8.044192341,1.653855025,-9.434347735,8.020046173,68.25020524,-111.7399614,43.48975621
0.06105,1.943719045,-10.04688071,8.11788735,1.952832787,2.185874442,-9.576702624,7.616418375,2.308891305,-9.547605609,7.53493413,2.276079711,-9.563034346,7.631620167,2.257821463,-10.04332766,-9.659506191,7.629777518,8.107766718,2.222061444,-9.625681759,7.652601222,2.239385326,-9.643092848,7.627125557,73.20719686,-110.7536778,37.54648094
0.0612,2.536573522,-10.23540738,7.71295968,2.545394887,2.762593624,-9.756323213,7.203005428,2.882398346,-9.72378973,7.11132545,2.852923923,-9.742756232,7.212306421,2.837902371,-10.23075243,-9.838023988,7.21053545,7.702097325,2.800661477,-9.805479977,7.236373235,2.818518288,-9.821564967,7.209640418,77.93052205,-109.4133067,31.48278463
0.06135,3.121448071,-10.39128439,7.283316274,3.12994822,3.331144768,-9.905213188,6.766317039,3.447373924,-9.869391111,6.664770154,3.421320437,-9.891800105,6.769699181,3.409613015,-10.38554704,-9.985564758,6.767979219,7.271752305,3.370948364,-9.954373178,6.796770675,3.389314355,-9.9691017,6.768853308,82.40507325,-107.7231303,25.31805708
0.0615,3.696470478,-10.51399698,6.830317113,3.70462263,3.889728429,-10.02282077,6.307657873,4.002039518,-9.983876631,6.196593493,3.979469122,-10.00962011,6.305114831,3.971143332,-10.50720066,-10.10157939,6.303424461,6.818093338,3.931113251,-10.07181248,6.335108984,3.949965005,-10.0851532,6.306078996,86.61649146,-105.6885477,19.07205628
0.06165,4.259811438,-10.60313319,6.355385167,4.267590916,4.436668235,-10.1086512,5.828341366,4.544714062,-10.06677654,5.708126271,4.525685447,-10.09572696,5.81988184,4.520788955,-10.59530507,-10.18558107,5.818193246,6.342544838,4.479466844,-10.15731271,5.852716294,4.498775739,-10.16923695,5.822641542,90.55123374,-103.3160615,12.76482775
0.0618,4.80964722,-10.65838817,5.860040113,4.817031499,4.97010845,-10.1623178,5.329890954,5.073566499,-10.11771202,5.200905049,5.058118357,-10.1497314,5.315535363,5.056689224,-10.64955889,-10.23717937,5.313822695,5.846627673,5.014153583,-10.21048677,5.351126098,5.033888423,-10.22096402,5.320074667,94.19664253,-100.6132578,6.416615233
0.06195,5.344207634,-10.67956626,5.345859534,5.35117638,5.488279672,-10.1835748,4.813799663,5.586860533,-10.13643211,4.67645253,5.575011435,-10.17138078,4.793590126,5.577074676,-10.66976971,-10.25612036,4.791829917,5.331920343,5.533407921,-10.23109126,4.831848269,5.553536985,-10.24008893,4.799891039,97.54099744,-97.58877977,0.04778232888
0.0621,5.861771396,-10.66658243,4.814476041,5.868306421,5.989500362,-10.1722389,4.281590219,6.082935962,-10.12275372,4.136318487,6.074688738,-10.16048708,4.255591123,6.080254328,-10.65585547,-10.24221958,4.253764536,4.800056188,6.035546657,-10.21895039,4.296424684,6.056035259,-10.22642948,4.263634038,100.5735546,-94.2523039,-6.321250688
0.06225,6.360649283,-10.61944954,4.267598548,6.366734492,6.472043715,-10.12822476,3.735018459,6.560083865,-10.0765975,3.582260696,6.555429999,-10.11696095,3.703300779,6.564489124,-10.6078317,-10.19539793,3.701388313,4.252744655,6.518843101,-10.17398381,3.746616229,6.539649535,-10.17990845,3.713064776,103.2844514,-90.61437987,-12.67007154
0.0624,6.839236529,-10.53832123,3.70698702,6.844857848,6.934314788,-10.05155811,3.175823838,7.016719352,-9.997997473,3.016024184,7.015642713,-10.04083436,3.138471874,7.028166431,-10.52585447,-10.1156924,3.136452801,3.691746053,6.981701294,-10.09622833,3.18417331,7.002777882,-10.10056433,3.14993235,105.6651545,-86.68680519,-18.97834927
0.06255,7.295982429,-10.42343731,3.134430769,7.301127676,7.374726315,-9.942378971,2.605735726,7.451274447,-9.887091452,2.439365949,7.453742214,-9.932244561,2.562852744,7.469690437,-10.41016573,-10.00324553,2.560716174,3.118849927,7.422530206,-9.985836177,2.610836855,7.443826477,-9.988544954,2.575984545,107.7080063,-82.48212355,-25.22588279
0.0627,7.729403223,-10.27515829,2.551775983,7.734061988,7.791707721,-9.80098605,2.026641118,7.862206828,-9.744172717,1.854193214,7.868168386,-9.791487625,1.97834918,7.887487956,-10.26112787,-9.858360244,1.976088392,2.535902581,7.839765385,-9.843114436,2.028504308,7.861225701,-9.844156539,1.993123174,109.4064622,-78.01378834,-31.39267388
0.06285,8.138100297,-10.0939472,1.960888067,8.142263803,8.183841354,-9.627736767,1.440441898,8.248102544,-9.569606659,1.262417798,8.257504882,-9.618924844,1.386877454,8.280124209,-10.07920552,-9.681413899,1.384487395,1.944769447,8.231989287,-9.668434512,1.439083678,8.253549449,-9.667772639,1.403259335,110.7550832,-73.29608973,-37.45899346
0.063,8.520753443,-9.880370204,1.363660584,8.524414383,8.549778108,-9.423082623,0.8490578574,8.607627502,-9.363846592,0.6659683042,8.620409337,-9.415006106,0.7903697602,8.646237705,-9.864966247,-9.472872076,0.7878485631,1.347344081,8.597854451,-9.46225417,0.8445020379,8.61944389,-9.459858032,0.8083223978,111.7495511,-68.34411001,-43.40544105
0.06315,8.876121044,-9.635109353,0.7620197447,8.879273444,8.888187528,-9.187672822,0.2545015796,8.939469322,-9.127524933,0.06687551687,8.955559833,-9.180366885,0.190857141,8.984495165,-9.619093291,-9.233387618,0.1882083393,0.7455526521,8.936041058,-9.225223959,0.2467792641,8.957581622,-9.221065868,0.2103382642,112.3866832,-63.17366692,-49.21301627
0.0633,9.203056684,-9.358947304,0.1578980263,9.205695748,9.19787455,-8.922271544,-0.3412806158,9.242469,-8.861389106,-0.5328834131,9.261783179,-8.915759506,-0.4096879973,9.293709557,-9.342370298,-8.963727795,-0.4124542863,0.1413275786,9.245363233,-8.958104738,-0.3521258851,9.26677199,-8.952163382,-0.3887268699,112.6644392,-57.80126566,-54.86317354
0.06345,9.500499656,-9.052761338,-0.446761388,9.502621621,9.477741084,-8.627685435,-0.9363040157,9.515538033,-8.566235017,-1.131311079,9.5379908,-8.621980526,-1.009263759,9.572779745,-9.035675382,-8.664707589,-1.012130719,-0.4633879907,9.524734033,-8.661702449,-0.9502186339,9.545921143,-8.653963284,-0.9868734417,112.5819287,-52.244049,-60.33787969
0.0636,9.767389194,-8.717632788,-1.049810609,9.76899126,9.726779231,-8.304897716,-1.528410462,9.757673958,-8.243047808,-1.7262563,9.783176409,-8.30001312,-1.605705015,9.820687795,-8.700090545,-8.337334405,-1.60865679,-1.066446272,9.773146932,-8.337012903,-1.545334992,9.794018947,-8.327466588,-1.581941401,112.1394163,-46.5217628,-65.61765351
0.06375,10.00307012,-8.354434693,-1.649717519,10.00415029,9.944196601,-7.954911401,-2.11573552,9.96808693,-7.892833105,-2.315841414,9.996556834,-7.950860643,-2.197140619,10.03663698,-8.336489394,-7.982637456,-2.200151463,-1.666315162,9.989815334,-7.985042071,-2.135627946,10.01026919,-7.973694977,-2.172064062,111.3383165,-40.6485729,-70.68974361
0.0639,10.20662981,-7.9644838,-2.244255742,10.2071868,10.12912765,-7.578987417,-2.696163117,10.14594058,-7.516826355,-2.897934808,10.17727505,-7.575770575,-2.781435481,10.21976959,-7.946189214,-7.601881174,-2.784473729,-2.260768213,10.17386874,-7.607058687,-2.718966701,10.19381091,-7.5939166,-2.755110262,110.1811942,-34.64583933,-75.53535491
0.06405,10.37746434,-7.548987319,-2.831609026,10.37749753,10.28105491,-7.178274948,-3.267942438,10.29072135,-7.116188544,-3.470764246,10.32482032,-7.175899227,-3.356818803,10.36956781,-7.530397653,-7.196248688,-3.359843682,-2.847989096,10.32479366,-7.204226865,-3.293588387,10.34412732,-7.189305051,-3.329310343,108.6717524,-28.53200172,-80.13975072
0.0642,10.51501552,-7.109300451,-3.409857895,10.5145249,10.39938928,-6.754200244,-3.828899878,10.40185336,-6.692342758,-4.032159443,10.43862212,-6.752665944,-3.921106591,10.48544721,-7.090470317,-6.767188225,-3.924084426,-3.426058254,10.44200774,-6.777971691,-3.857321931,10.46063676,-6.76130034,-3.892492951,106.8148247,-22.32664336,-84.48818138
