Subsystem #1|CTLs|Vars|Vrms1,Subsystem #1|CTLs|Vars|Vrms2,Subsystem #1|CTLs|Vars|Vrms3,Subsystem #1|CTLs|Vars|Vrms4,Subsystem #1|CTLs|Vars|Vrms5,Subsystem #1|CTLs|Vars|Vrms6,Subsystem #1|CTLs|Vars|Vrms7
7.575095086,7.451363561,7.458946603,7.417546838,7.418681516,7.444047571,7.475583406
7.577392637,7.46843631,7.476508852,7.435065468,7.439748799,7.463130587,7.493612339
7.579480723,7.484372234,7.49289912,7.451435201,7.459621017,7.480996623,7.510437776
7.581323771,7.498958938,7.507900607,7.466443096,7.478031257,7.49740798,7.525837782
7.582909433,7.51204353,7.521354722,7.479930626,7.494779291,7.512188588,7.539649263
7.584212195,7.523420691,7.533050309,7.491683107,7.509613436,7.525112449,7.551654851
7.585215832,7.532973616,7.54286836,7.501579864,7.522376387,7.536044965,7.561732732
7.585904905,7.54057732,7.550679051,7.509486694,7.532907457,7.544846306,7.569750163
7.586270874,7.546131593,7.556379573,7.515299334,7.541070152,7.551401284,7.575601476
7.586314165,7.549579249,7.559911351,7.518958051,7.546776614,7.555642746,7.579227538
7.586032929,7.550866394,7.561220601,7.520407831,7.549947358,7.557507522,7.580573316
7.585429529,7.549986077,7.560298417,7.519640856,7.550550697,7.556981425,7.579629368
7.584517584,7.546960567,7.557170121,7.516682276,7.548590359,7.55408246,7.576420361
7.583300168,7.541815429,7.551861924,7.511560119,7.544081123,7.548834628,7.570974618
7.581791354,7.53463369,7.544460618,7.504357889,7.537095352,7.541322883,7.563378531
7.580007287,7.525508325,7.53505939,7.495162749,7.527724837,7.531643706,7.553730316
7.577970785,7.514552007,7.523775459,7.484086277,7.516085743,7.519917299,7.542150048
7.575711156,7.50190905,7.510757691,7.471274226,7.502331287,7.506297979,7.528790228
7.573262768,7.487745405,7.496174033,7.456889847,7.48664148,7.490963133,7.513823275
7.570656973,7.472236434,7.4802066,7.441112061,7.469212848,7.474102225,7.497436017
7.567909956,7.455570915,7.463052449,7.424138573,7.45025964,7.455922364,7.479831507
7.565070623,7.437983833,7.44495154,7.406210286,7.430043631,7.436677039,7.461255756
7.562171219,7.419669472,7.426105373,7.38752771,7.408790466,7.416579986,7.441914627
7.559258586,7.400885374,7.406777294,7.368354306,7.386793807,7.395911413,7.422077942
7.556372404,7.381855299,7.387197501,7.348915004,7.364316614,7.374917427,7.401983093
7.553554268,7.362826031,7.367618734,7.329460802,7.341642908,7.353867452,7.381888858
7.550840304,7.344037208,7.348288969,7.310237073,7.319054962,7.333025535,7.362048199
7.54826267,7.325714856,7.329437686,7.291468227,7.296828442,7.312642213,7.342698908
7.545854456,7.308111104,7.311323556,7.273411254,7.275259878,7.292995882,7.324103109
7.543632874,7.291421413,7.294150221,7.256269652,7.254597883,7.274306999,7.306471455
7.541632816,7.275861071,7.278136651,7.240263304,7.235106922,7.256818437,7.290031053
7.539880909,7.261639185,7.263499889,7.225613554,7.217047288,7.240764019,7.275000786
7.538395916,7.248924788,7.25041465,7.212495494,7.200640766,7.2263382,7.261563533
7.537193811,7.237868875,7.23903732,7.201066093,7.186085612,7.21371377,7.249878828
7.536291268,7.228632259,7.229533425,7.191491053,7.173591068,7.203073782,7.240116278
7.53569527,7.221327424,7.222019126,7.183887032,7.163313224,7.194549122,7.232395684
7.535406986,7.216032295,7.216575585,7.178331468,7.155371339,7.188237185,7.226803379
7.535433639,7.212848077,7.213306041,7.174931655,7.149900649,7.184251365,7.223442189
7.535761626,7.211798802,7.212234772,7.173710399,7.146956827,7.182625341,7.222339345
7.536404535,7.212900527,7.213379485,7.174686307,7.146578853,7.183383867,7.2235109
7.537348328,7.216152481,7.216739302,7.177862362,7.148786031,7.18653076,7.226958158
7.538590917,7.221533226,7.222291052,7.18322277,7.153571134,7.192046033,7.232655649
7.540116194,7.228954063,7.22994341,7.190676929,7.16085578,7.199838701,7.240509033
7.54190966,7.23834604,7.239625901,7.200158808,7.170575908,7.20983785,7.250447107
7.543948463,7.249585577,7.251210662,7.211540014,7.182604023,7.221913051,7.262338591
7.546209501,7.262529644,7.264547005,7.224672093,7.196786977,7.235908487,7.276029437
7.548667487,7.277021979,7.27947575,7.239396688,7.212954061,7.251656991,7.291355568
7.55128564,7.292866355,7.295794091,7.255514996,7.230883845,7.268942626,7.308108749
7.554028177,7.309860441,7.313293878,7.272823038,7.250345281,7.287543375,7.32607535
7.556867303,7.327794914,7.331759006,7.291110575,7.271093485,7.3072285,7.345033123
7.559760282,7.346421437,7.350934556,7.310122648,7.292841984,7.327724549,7.364718793
7.562669217,7.365505403,7.370578846,7.329622227,7.315312109,7.348772369,7.384886262
7.565556844,7.384802882,7.39044128,7.349359184,7.338216475,7.370102559,7.405276756
7.568384113,7.404046862,7.410245987,7.369056696,7.361238742,7.391419954,7.425607306
7.571115919,7.422995531,7.429744858,7.38846552,7.384091725,7.412457616,7.445625157
7.57371784,7.441404658,7.448685814,7.407332848,7.406482168,7.432946277,7.465071291
7.576151869,7.45902495,7.466813725,7.425403531,7.428107961,7.452607572,7.483683237
7.578370822,7.475617341,7.483881177,7.442436145,7.448674979,7.471174594,7.501206564
7.580361164,7.491009416,7.499711992,7.458253874,7.4679637,7.488453336,7.517460751
7.582090296,7.504954267,7.514053068,7.472606816,7.485672075,7.504169673,7.532185467
7.58354787,7.517304801,7.526751364,7.485341485,7.501603793,7.518153119,7.545222829
7.584719683,7.527914347,7.537656847,7.496310436,7.515570906,7.530240323,7.556419489
7.585586791,7.536612783,7.546596019,7.505336322,7.527361574,7.540241879,7.565596794
7.586142798,7.54332632,7.553491323,7.512339926,7.536864094,7.548068959,7.572676213
7.586376497,7.547965308,7.558250449,7.517223596,7.543957813,7.55362007,7.577562669
7.586279441,7.550457312,7.560799373,7.519910652,7.548542116,7.556812759,7.580181285
7.585845567,7.550789248,7.561125331,7.52038708,7.55057833,7.55762456,7.580517878
7.585094822,7.54896207,7.559229056,7.51865319,7.550050415,7.556053493,7.578574131
7.584033576,7.544988915,7.555125041,7.514723788,7.546953907,7.552108175,7.574364185
7.582680577,7.538941435,7.548887436,7.508671028,7.54134739,7.545860594,7.567965089
7.581049711,7.530886038,7.540585844,7.500566099,7.533293564,7.537377264,7.55944693
7.579159288,7.520931328,7.530331508,7.490515535,7.52290156,7.526774554,7.548924428
7.577030778,7.509215855,7.518267,7.478660535,7.510314647,7.514196699,7.536543474
7.574686836,7.495878972,7.504537031,7.465140066,7.495681444,7.499794378,7.522451915
7.572156603,7.481093451,7.489318226,7.450124475,7.479197325,7.48375539,7.506832108
7.569467602,7.465055581,7.472811731,7.433809034,7.461074913,7.466291017,7.48989129
7.566670282,7.447957412,7.455214137,7.4163895,7.441534685,7.447609897,7.471830558
7.563796722,7.430018878,7.436752308,7.398090527,7.420828341,7.427953876,7.45288389
7.560893486,7.411481976,7.417674434,7.379163928,7.399228079,7.407583277,7.433303828
7.557995753,7.39256075,7.398203233,7.359833442,7.376984868,7.386736461,7.413319682
7.55514049,7.373506315,7.378595482,7.340355275,7.354388199,7.365686179,7.393194267
7.55236465,7.354555278,7.359095738,7.320972755,7.331717467,7.34469322,7.373178054
7.549703269,7.335949417,7.339951962,7.301929287,7.309258698,7.324025421,7.353525495
7.54719169,7.317919251,7.321400973,7.283459566,7.2872921,7.303940616,7.334481544
7.544854187,7.300680587,7.303664397,7.265778128,7.266080186,7.284677193,7.316272463
7.542730671,7.284473486,7.286987894,7.249129405,7.245915766,7.266503166,7.299150342
7.540841316,7.26948311,7.271562895,7.233704553,7.227030863,7.249628108,7.283312008
7.539206188,7.255896476,7.257583251,7.219698025,7.20966682,7.23426452,7.268956589
7.537846048,7.243907644,7.245246656,7.207313013,7.194064942,7.220627197,7.256287535
7.536772144,7.233647318,7.234692303,7.196689958,7.180406593,7.208871659,7.245445817
7.53599701,7.22524457,7.226049711,7.187960559,7.168862135,7.199143915,7.236566674
7.53553333,7.218828608,7.219452098,7.181259419,7.159609445,7.191594887,7.229786378
7.535385266,7.214468222,7.214973338,7.176659397,7.152752531,7.186308941,7.225181206
7.535553958,7.212218642,7.21266813,7.174215466,7.148383814,7.183352461,7.22280796
7.536023987,7.212122376,7.212580374,7.173970957,7.14657221,7.182778112,7.222710066
7.536799796,7.214191979,7.214722934,7.175941785,7.147355822,7.18460882,7.224903015
7.537869274,7.218385122,7.219052106,7.180086635,7.150708264,7.18880217,7.229342195
7.539230393,7.224679064,7.225543976,7.186385631,7.156616828,7.195336477,7.236002349
7.540870304,7.232990261,7.234111886,7.194753986,7.165005458,7.204126742,7.244794326
7.542773156,7.243213826,7.244647728,7.205087382,7.17576597,7.215060209,7.255606084
7.544917163,7.255230801,7.257029318,7.217265834,7.188773687,7.228009321,7.26831386
7.54727184,7.26888175,7.271091709,7.23112601,7.203856918,7.242802433,7.282747043
7.549806287,7.283995346,7.286658304,7.24649374,7.220827616,7.25925444,7.298726118
7.552477587,7.300380004,7.303531814,7.26317484,7.239467025,7.27715419,7.316046271
7.555262821,7.317816178,7.321485608,7.28094435,7.259526967,7.296263943,7.334476991
7.558126435,7.336084819,7.340294507,7.299579643,7.280750113,7.316339776,7.35378566
7.561034148,7.354950065,7.359716,7.318842674,7.302857784,7.337119037,7.373721939
7.563946038,7.374154362,7.379483404,7.338467355,7.325550065,7.358319721,7.394014401
7.566823601,7.393456035,7.399348849,7.358211605,7.348539618,7.379673457,7.414406909
7.569623451,7.4126007,7.419050958,7.377813121,7.371524858,7.400900368,7.434631711
7.572303529,7.431331625,7.438326521,7.39700683,7.394199797,7.421716887,7.454417946
7.574827683,7.449409389,7.456927957,7.41554652,7.416274888,7.441857825,7.473513127
7.577153569,7.466598346,7.474613169,7.433191289,7.437463845,7.461062007,7.491668772
7.579266671,7.48266674,7.491143464,7.4496991,7.45748035,7.479069432,7.508639088
7.581136125,7.497417052,7.506314979,7.464867458,7.47607308,7.495658538,7.524215687
7.582748433,7.510680606,7.519954692,7.478525644,7.493027593,7.510637794,7.538219048
7.584078689,7.522249451,7.531848387,7.490462352,7.508086193,7.523775973,7.550430357
7.585114953,7.532014759,7.541885102,7.500568369,7.52109559,7.534945469,7.560733766
7.585841036,7.539841091,7.549925688,7.508702934,7.531880274,7.543993061,7.568987543
7.586247507,7.545624754,7.55586468,7.514758766,7.540302374,7.550800706,7.575081951
7.586331698,7.549306673,7.559638691,7.518668417,7.546274403,7.555299423,7.578954997
7.586090681,7.550840695,7.561201801,7.520380159,7.549724768,7.557434085,7.580558979
7.585519369,7.550196745,7.560522171,7.519860545,7.550601258,7.557166981,7.579861712
7.584636688,7.547407081,7.557634525,7.517141042,7.54892044,7.554528281,7.576898534
7.583448467,7.54250323,7.552570824,7.51225427,7.544699996,7.549546273,7.571702384
7.581965854,7.535539219,7.545390461,7.50526091,7.537985546,7.5422778,7.564332771
7.580211625,7.526625466,7.536204795,7.496272774,7.528881339,7.532834979,7.554905786
7.578206804,7.515866793,7.525124007,7.485396384,7.517496422,7.521330999,7.543532614
7.575975188,7.50339647,7.512284287,7.472765299,7.503969283,7.507906531,7.530354376
7.573550676,7.489392121,7.49786684,7.458556884,7.488491128,7.492750103,7.515556551
7.570961136,7.474021331,7.482044513,7.442937513,7.471248327,7.476045624,7.499317629
7.568223827,7.457463806,7.465004569,7.426087905,7.452443851,7.457990301,7.481829923
7.565389177,7.439972265,7.447002411,7.408262054,7.432357297,7.438854895,7.463355126
7.562490145,7.421728882,7.428227031,7.38964826,7.411203495,7.418840518,7.444086794
7.559572722,7.402977988,7.408932127,7.370498142,7.389262538,7.398214201,7.42428529
7.556683653,7.383970524,7.389373449,7.351070263,7.366822636,7.377248756,7.404212119
7.553859665,7.364928655,7.369779782,7.331594685,7.344148503,7.356190027,7.384101914
7.551136429,7.346095485,7.350401793,7.312318641,7.321524808,7.335305036,7.364212191
7.548545764,7.327717876,7.331492369,7.293496756,7.299247564,7.314866236,7.344801645
7.54611532,7.310012355,7.313274464,7.275346439,7.277581889,7.295116131,7.326100744
7.54386884,7.293205924,7.295982644,7.258100867,7.256807126,7.276309726,7.308349551
7.541839507,7.27751105,7.279833804,7.241972069,7.237182366,7.258681962,7.291770875
7.540054079,7.263122278,7.265028797,7.227160972,7.218952668,7.242452463,7.276568883
7.538537702,7.250227745,7.251760842,7.213862233,7.202353905,7.227833543,7.262944489
7.537307061,7.238984307,7.240190653,7.202236728,7.187591502,7.215004779,7.251062739
7.536374616,7.229536462,7.230468841,7.192438386,7.174855507,7.20413154,7.241077901
7.535746896,7.222011254,7.222726927,7.184598361,7.164317628,7.195361533,7.233123746
7.535426387,7.216496342,7.217057581,7.178813106,7.156110011,7.188800664,7.227298436
7.535415481,7.213072507,7.2135402,7.175163785,7.150349808,7.184543648,7.223682111
7.535707163,7.211786248,7.212226027,7.173704458,7.147118993,7.182652731,7.22232919
7.536312366,7.212651969,7.213128043,7.17444331,7.146455466,7.183148239,7.223251187
7.537221294,7.215668465,7.216245587,7.177384423,7.148381954,7.186036008,7.226449599
7.538431719,7.220809861,7.221551166,7.182502247,7.152885467,7.191289955,7.231894684
7.539929384,7.228011728,7.228976818,7.189732284,7.159906751,7.198842701,7.239516756
7.541697546,7.237191645,7.238438474,7.198993531,7.169367852,7.208609411,7.249229484
7.54371291,7.248231922,7.24981524,7.210166956,7.181147069,7.220462396,7.260907892
7.545951944,7.261000546,7.262968189,7.223118003,7.195103485,7.234259144,7.274410072
7.548387826,7.27533251,7.27772851,7.237678868,7.211056728,7.249821516,7.289562251
7.550988655,7.291038579,7.293903306,7.253657778,7.228799008,7.266945492,7.306167183
7.553716166,7.307921382,7.311287801,7.270854323,7.248104603,7.285414913,7.324014863
7.556545513,7.32576245,7.329657511,7.28904494,7.268721463,7.304988743,7.342873416
7.55943553,7.344327174,7.34876989,7.307988813,7.290376298,7.325409763,7.362494845
7.562347013,7.363377531,7.368380642,7.327445052,7.31278998,7.346415522,7.382628823
7.565239589,7.382660027,7.388229417,7.347158652,7.335663433,7.36772585,7.403007917
7.568075894,7.401923639,7.408056715,7.366869379,7.358695897,7.389062979,7.423364523
7.570820845,7.420920468,7.427607627,7.386324625,7.381590137,7.410152192,7.44343813
7.573437885,7.439400339,7.446624369,7.405266822,7.404043044,7.430713932,7.462962773
7.575892328,7.457120325,7.464856417,7.423447567,7.425762012,7.450478136,7.481681193
7.578137273,7.473837263,7.482054689,7.4406152,7.44645251,7.469177524,7.499338246
7.580156629,7.489375238,7.49803743,7.456587972,7.465893187,7.486613572,7.51574859
7.581916602,7.503487657,7.512551822,7.471114255,7.483783626,7.502511779,7.530650156
7.583404602,7.51602622,7.525442893,7.48403604,7.499928799,7.516703028,7.543886343
7.584605671,7.526835061,7.53655157,7.495198211,7.514129099,7.529011596,7.55529276
7.585504702,7.535751785,7.54571258,7.504435016,7.526175426,7.539254502,7.564698624
7.586094185,7.542692881,7.552839446,7.511662408,7.535946297,7.547332336,7.572015358
7.586364088,7.547564528,7.557836106,7.516781446,7.543314105,7.553137541,7.577143977
7.586306897,7.550297261,7.560631149,7.519718561,7.548179667,7.556590803,7.580012687
7.585914169,7.550869885,7.561204594,7.520450683,7.550498663,7.557665102,7.580600897
7.585201154,7.549279998,7.559552406,7.518968836,7.550247427,7.556351617,7.578904928
7.584173976,7.545542772,7.555692965,7.515288773,7.547428572,7.552664073,7.574943767
7.582849331,7.539719287,7.549686719,7.509468371,7.542091203,7.546662154,7.568779639
7.581243352,7.531883414,7.541612033,7.501583748,7.534304876,7.53842281,7.560494488
7.579375868,7.522134251,7.531570276,7.491735256,7.524169237,7.528050268,7.550190693
7.577270464,7.510602791,7.519695253,7.48005788,7.511817898,7.515682744,7.538004555
7.574950705,7.497436153,7.506140305,7.466703182,7.497408265,7.501477673,7.524094057
7.572444599,7.482802498,7.491076645,7.451839833,7.481124307,7.485614784,7.50863535
7.569776423,7.466889596,7.474698976,7.435659342,7.46317146,7.468295871,7.491827584
7.566991889,7.44989181,7.457206832,7.41835617,7.443771474,7.44973479,7.473876151
7.564124409,7.432037346,7.438832219,7.400159132,7.423179321,7.43017684,7.455018945
7.561218613,7.413553383,7.41981,7.381299601,7.401655308,7.409869157,7.435495276
7.558312347,7.394657843,7.400364344,7.361998637,7.379457705,7.389054032,7.415536746
7.555447617,7.375611743,7.380764399,7.342527302,7.356885601,7.368016371,7.395418836
7.55265957,7.356637136,7.361238477,7.323111252,7.33420454,7.347001897,7.375375726
7.5499861,7.337981647,7.342040572,7.304005488,7.311708774,7.326284344,7.355667978
7.547460522,7.319875928,7.323409381,7.285447478,7.289675183,7.306121498,7.336541921
7.545106215,7.302541239,7.305573194,7.267664166,7.268373467,7.28675813,7.318231505
7.542958441,7.286204686,7.288764547,7.250889091,7.248078146,7.268446962,7.300973528
7.541040957,7.271067029,7.273191099,7.23532654,7.229042573,7.251415259,7.284982758
7.539373924,7.257315537,7.259045049,7.221166753,7.211501823,7.235874379,7.270456693
7.537978624,7.24513625,7.246516761,7.208598618,7.195692263,7.222031979,7.257589273
7.536870759,7.234677114,7.235757259,7.19777482,7.181809324,7.210058452,7.246536928
7.536062318,7.226064265,7.22689952,7.188828551,7.170026904,7.200102581,7.23743741
7.535565726,7.219422382,7.220070001,7.1818906,7.160509262,7.192304424,7.230419174
7.535385496,7.214833056,7.215352814,7.177046168,7.153379317,7.186763572,7.225569839
7.535521113,7.212351182,7.212806874,7.174357198,7.148728489,7.183548576,7.222948673
7.535958248,7.212016744,7.212472058,7.173868208,7.146629661,7.182709799,7.222598544
7.536698672,7.213844186,7.214364654,7.175594522,7.147119672,7.184271022,7.224534431
7.537734842,7.217806449,7.218455455,7.179508076,7.150189729,7.188207682,7.228728334
7.539063242,7.223871696,7.224710549,7.185575845,7.155820537,7.194488791,7.235145603
7.540672634,7.231961083,7.233049581,7.193717757,7.163938118,7.203032645,7.243703475
7.542548055,7.241980477,7.243374362,7.203840199,7.174447308,7.213738971,7.254298637
7.544667061,7.253807078,7.255557917,7.215820004,7.187217639,7.226474876,7.266803663
7.546999835,7.267285709,7.269441996,7.229500843,7.202081055,7.241073099,7.281053832
7.549516151,7.282249749,7.284854645,7.24471428,7.21885468,7.257353566,7.296873126
7.552173705,7.298503487,7.301594281,7.261262465,7.237317795,7.27510308,7.314056015
7.554948675,7.315834396,7.319442476,7.278926769,7.257228729,7.29408844,7.332377052
7.557807502,7.334024084,7.338171751,7.297483491,7.278334842,7.314068205,7.351603278
7.560713773,7.352835781,7.357539226,7.316690115,7.300360074,7.33478339,7.371485146
